Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 8
Maharashtra,Raigad,Dengue,6,1,2024-02-14 00:00:00,Under Surveillance
Maharashtra,Thane,Malaria,5,1,2024-02-08 00:00:00,Under Surveillance
Meghalaya,East Garo Hills,Chickenpox,8,0,2024-02-13 00:00:00,Under Surveillance
Odisha,Balangir,Acute Diarrheal Disease,18,0,2024-02-12 00:00:00,Under Control
Odisha,Cuttack,Food Poisoning,38,0,2024-02-15 00:00:00,Under Control
Odisha,Koraput,Fever with Rash,20,0,2024-02-16 00:00:00,Under Surveillance
Odisha,Koraput,Acute Diarrheal Disease,13,0,2024-02-12 00:00:00,Under Control
Odisha,Nabarangpur,Chickenpox,12,0,2024-02-16 00:00:00,Under Control
Odisha,Nuapada,Acute Diarrheal Disease,5,0,2024-02-12 00:00:00,Under Control
Odisha,Sambalpur,Acute Diarrheal Disease,13,0,2024-02-16 00:00:00,Under Control
Punjab,Fatehgarh Sahib,Mumps,81,0,2024-02-12 00:00:00,Under Surveillance
Tamil Nadu,Ariyalur,Food Poisoning,4,1,2024-02-12 00:00:00,Under Control
Uttar Pradesh,Ballia,Measles,5,0,2024-02-13 00:00:00,Under Surveillance
Uttar Pradesh,Ballia,Fever with Rash,5,0,2024-02-14 00:00:00,Under Surveillance
West Bengal,Purulia,Acute Diarrheal Disease,6,0,2024-02-18 00:00:00,Under Control
Andhra Pradesh,Y.S.R.,Acute Diarrheal Disease,22,0,2024-02-22 00:00:00,Under Surveillance
Arunachal Pradesh,Upper Subansiri,Mushroom Poisoning,7,1,2024-02-27 00:00:00,Under Control
Assam,Darrang,Food Poisoning,9,0,2024-02-26 00:00:00,Under Control
Assam,Goalpara,Human Rabies,1,1,2024-02-24 00:00:00,Under Control
Assam,Jorhat,Acute Diarrheal Disease,13,0,2024-02-28 00:00:00,Under Surveillance
Bihar,Bhojpur,Acute Diarrheal Disease,40,0,2024-02-27 00:00:00,Under Surveillance
Bihar,Saharsa,Measles,14,0,2024-02-29 00:00:00,Under Surveillance
Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,24,0,2024-02-28 00:00:00,Under control
Chhattisgarh,Sukma,Measles,7,0,2024-02-28 00:00:00,Under control
Chhattisgarh,Sukma,Measles,31,0,2024-02-27 00:00:00,Under control
Gujarat,Gandhinagar,Cholera,216,0,2024-02-27 00:00:00,Under Surveillance
Gujarat,Gir Somnath,Acute Diarrheal Disease,7,0,2024-03-01 00:00:00,Under Surveillance
Gujarat,Gir Somnath,Acute Diarrheal Disease,47,0,2024-02-26 00:00:00,Under Control
Gujarat,Junagadh,Food Poisoning,17,0,2024-02-28 00:00:00,Under Control
Jharkhand,Chatra,Chickenpox,7,0,2024-02-25 00:00:00,Under Control
Jharkhand,Deoghar,Acute Diarrheal Disease,67,0,2024-02-26 00:00:00,Under Control
Jharkhand,Dumka,Chickenpox,5,0,2024-02-26 00:00:00,Under Surveillance
Karnataka,Uttar Kannad,Kyasanur Forest Disease,139,1,2024-03-01 00:00:00,Under Surveillance
Karnataka,Uttar Kannad,Kyasanur Forest Disease,133,0,2024-02-27 00:00:00,Under Surveillance
Kerala,Alappuzha,Acute Diarrheal Disease,22,0,2024-03-02 00:00:00,Under Surveillance
Kerala,Ernakulam,Dengue,16,0,2024-02-29 00:00:00,Under Surveillance
Kerala,Idukki,Mumps,6,0,2024-02-28 00:00:00,Under Surveillance
Kerala,Kannur,Mumps,10,0,2024-02-27 00:00:00,Under Surveillance
Kerala,Kasaragod,Hepatitis A,41,0,2024-02-28 00:00:00,Under Surveillance
Kerala,Kottayam,Chickenpox,28,0,2024-02-28 00:00:00,Under Surveillance
Kerala,Kozhikode,Mumps,16,0,2024-03-01 00:00:00,Under Surveillance
Kerala,Malappuram,Acute Hepatitis-A,409,3,2024-02-26 00:00:00,Under Surveillance
Kerala,Palakkad,Hepatitis A,18,0,2024-02-26 00:00:00,Under Surveillance
Kerala,Thiruvanantha puram,Acute Diarrheal Disease,199,0,2024-03-02 00:00:00,Under Control
Kerala,Thiruvanantha puram,Acute Diarrheal Disease,27,0,2024-03-02 00:00:00,Under Surveillance
Kerala,Thiruvanantha puram,Acute Diarrheal Disease,10,1,2024-02-28 00:00:00,Under Surveillance
Kerala,Wayanad,Food Poisoning,90,0,2024-02-27 00:00:00,Under Surveillance
Madhya Pradesh,Bhind,Measles,5,0,2024-02-26 00:00:00,Under Surveillance
Madhya Pradesh,Dewas,Mumps,5,0,2024-02-29 00:00:00,Under Surveillance
Madhya Pradesh,Dewas,Fever with Rash,6,0,2024-02-29 00:00:00,Under Surveillance
Madhya Pradesh,Dewas,Fever with Rash,8,0,2024-02-27 00:00:00,Under Surveillance
Madhya Pradesh,Neemuch,Measles,6,0,2024-02-27 00:00:00,Under Surveillance
Madhya Pradesh,Rewa,Chickenpox,10,0,2024-03-01 00:00:00,Under Surveillance
Madhya Pradesh,Rewa,Chickenpox,8,0,2024-02-29 00:00:00,Under Surveillance
Madhya Pradesh,Shivpuri,Leptospirosis,1,1,2024-02-28 00:00:00,Under Surveillance
Maharashtra,Ahmednagar,Acute Diarrheal Disease,122,0,2024-02-29 00:00:00,Under Surveillance
Maharashtra,Akola,Acute Diarrheal Disease,10,0,2024-02-27 00:00:00,Under Surveillance
Maharashtra,Palghar,Acute Diarrheal Disease,15,0,2024-03-01 00:00:00,Under Surveillance
Meghalaya,Eastern West Khasi Hills,Acute Diarrheal Disease,11,1,2024-02-27 00:00:00,Under Control
Odisha,Malkangiri,Acute Diarrheal Disease,6,0,2024-02-25 00:00:00,Under Control
Tamil Nadu,Coimbatore,Mumps,22,0,2024-02-23 00:00:00,Under Surveillance
Tamil Nadu,Karur,Acute Diarrheal Disease,15,0,2024-02-25 00:00:00,Under Control
Tamil Nadu,Salem,Mumps,12,0,2024-02-28 00:00:00,Under Control
Tamil Nadu,The Nilgiris,Mumps,10,0,2024-03-01 00:00:00,Under Surveillance
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,8,0,2024-02-27 00:00:00,Under Control
Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,14,0,2024-02-26 00:00:00,Under Surveillance
Tamil Nadu,Tirupathur,Measles,17,0,2024-02-26 00:00:00,Under Control
Uttar Pradesh,Jalaun,Measles,8,0,2024-02-23 00:00:00,Under Surveillance
Uttar Pradesh,Kushinagar,Food Poisoning,28,0,2024-02-23 00:00:00,Under Surveillance
Bihar,Samastipur,Fever with Rash,9,0,2024-02-20 00:00:00,"Cases  were  reported  from  Village  Chak  Salem,  Sub-District Patori,  District  Samastipur.  Cases  presented  with  fever  with maculo-papular rash. Age group of the affected cases were 6- 28 years. Six blood samples and two throat swab samples were collected  and  sent  to  AIIMS  Patna.  All  the  samples  came negative for Measles IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Community
awareness  and  health  education  given  by peripheral  team  on hygiene and sanitation."
Gujarat,Mahesana,Fever with Rash,7,0,2024-02-02 00:00:00,"Cases were reported from Visnagar UPHC, PHC Kansa, PHC Kansaraku,  Village:  Savala,  Sub-District:  Visnagar,  District: Mahesana. Cases presented with fever with rash. The affected cases were below 10 years of age. All cases were vaccinated. Seven  throat  swab  and  serum  samples  were  sent  to  BJMC, Ahmedabad, were negative for measles. RRT investigated the outbreak. Community awareness and health education given by peripheral  team  on  hygiene  and  sanitation.  Vitamin  A  was
given.  Extra  vaccination  session  was  planned  and  15  more children were vaccinated."
Kerala,Thrissur,Mumps,14,0,2024-01-24 00:00:00,"Cases   were   reported   from   a   school   in   Vadakkethara, Pazhayannur,  FHC  Elanad,  Sub-Centre  Pazhayannur  under Pazhayannur Gram Panchayat. Cases presented with symptoms of  fever  and  swelling  in  neck.  All  cases  were  diagnosed clinically. District RRT investigated the outbreak. Community awareness  and  health  education  given  by peripheral  team  on hygiene and sanitation. All school students were screened for active case search of Mumps. Instructions were given to school authority  for  continued  surveillance  to  be  maintained  so  that
cases   are   identified,   contacts   are   traced,   and   informed implementation of appropriate infection control measures."
Arunachal Pradesh,Longding,Measles,9,0,2024-04-11 00:00:00,Under Surveillance
Assam,Biswanath,Food Poisoning,51,0,2024-04-16 00:00:00,Under Surveillance
Assam,Jorhat,Acute Diarrheal Disease,12,0,2024-04-17 00:00:00,Under Surveillance
Assam,Jorhat,Acute Diarrheal Disease,11,0,2024-04-17 00:00:00,Under Surveillance
Assam,Kokrajhar,Human Rabies,1,1,2024-04-15 00:00:00,Under Surveillance
Assam,Udalguri,Human Rabies,1,1,2024-04-16 00:00:00,Under Surveillance
Bihar,Begusarai,Fever with Rash,13,0,2024-01-16 00:00:00,Under Surveillance
Bihar,Samastipur,Fever with Rash,27,0,2024-04-11 00:00:00,Under Surveillance
Chhattisgarh,Baloda Bazar,Food Poisoning,16,0,2024-04-16 00:00:00,Under Control
Chhattisgarh,Bilaspur,Food Poisoning,19,0,2024-04-18 00:00:00,Under Control
Chhattisgarh,Kabirdham,Food Poisoning,16,0,2024-04-19 00:00:00,Under control
Chhattisgarh,Sukma,Measles,5,0,2024-04-16 00:00:00,Under Surveillance
Gujarat,Gir Somnath,Food Poisoning,81,0,2024-04-19 00:00:00,Under Control
Gujarat,Junagadh,Acute Diarrheal Disease,19,0,2024-04-19 00:00:00,Under Control
Gujarat,Navsari,Acute Diarrheal Disease,64,0,2024-04-20 00:00:00,Under Control
Gujarat,Patan,Typhoid,5,0,2024-04-19 00:00:00,Under Surveillance
Haryana,Panchkula,Acute Diarrheal Disease,141,0,2024-04-16 00:00:00,Under Control
Jammu and Kashmir,Pulwama,Hepatitis A,27,0,2024-04-18 00:00:00,Under Surveillance
Karnataka,Hassan,Acute Diarrheal Disease,33,0,2024-04-19 00:00:00,Under Surveillance
Karnataka,Kodagu,Food Poisoning,46,0,2024-04-17 00:00:00,Under Control
Karnataka,Tumakuru,Food Poisoning,27,0,2024-04-19 00:00:00,Under Surveillance
Karnataka,Tumakuru,Food Poisoning,67,0,2024-04-18 00:00:00,Under Surveillance
Karnataka,Vijayanagar,Cholera,16,0,2024-04-15 00:00:00,Under Surveillance
Kerala,Ernakulam,Hepatitis A,132,0,2024-04-18 00:00:00,Under Surveillance
Kerala,Ernakulam,Hepatitis A,15,1,2024-04-09 00:00:00,Under Surveillance
Kerala,Kannur,Hepatitis A,12,0,2024-04-18 00:00:00,Under Surveillance
Kerala,Kollam,Food Poisoning,49,0,2024-04-17 00:00:00,Under Surveillance
Kerala,Kollam,Food Poisoning,114,0,2024-04-16 00:00:00,Under Surveillance
Kerala,Kottayam,Dengue,7,0,2024-04-18 00:00:00,Under Surveillance
Madhya Pradesh,Ashoknagar,Measles,5,0,2024-04-16 00:00:00,Under Surveillance
Madhya Pradesh,Barwani,Acute Diarrheal Disease,8,1,2024-04-20 00:00:00,Under Surveillance
Madhya Pradesh,Khargone,Acute Diarrheal Disease,60,0,2024-04-15 00:00:00,Under Surveillance
Madhya Pradesh,Sehore,Measles,5,0,2024-04-19 00:00:00,Under Surveillance
Maharashtra,Ahmednagar,Scrub Typhus,14,0,2024-04-16 00:00:00,Under Surveillance
Maharashtra,Akola,Dengue,24,0,2024-04-20 00:00:00,Under Surveillance
Maharashtra,Bhandara,Acute Diarrheal Disease,39,0,2024-04-18 00:00:00,Under Surveillance
Maharashtra,Kolhapur,Hepatitis A,12,0,2024-04-17 00:00:00,Under Surveillance
Maharashtra,Kolhapur,Hepatitis A,48,0,2024-04-17 00:00:00,Under Surveillance
Maharashtra,Pune,Food Poisoning,59,0,2024-04-20 00:00:00,Under Surveillance
Maharashtra,Raigad,Hepatitis A,11,1,2024-04-19 00:00:00,Under Surveillance
Manipur,Senapati,Human Rabies,1,1,2024-04-18 00:00:00,Under Surveillance
Nagaland,Dimapur,Human Rabies,1,1,2024-04-17 00:00:00,Under Surveillance
Odisha,Cuttack,Acute Diarrheal Disease,26,0,2024-04-14 00:00:00,Under Control
Odisha,Sundargarh,Acute Diarrheal Disease,27,0,2024-04-19 00:00:00,Under Surveillance
Rajasthan,Kota,Chickenpox,15,0,2024-04-13 00:00:00,Under Surveillance
Tamil Nadu,Coimbatore,Food Poisoning,9,2,2024-04-15 00:00:00,Under Surveillance
Telangana,Yadadri Bhuvanagiri,Food Poisoning,25,1,2024-04-14 00:00:00,Under Control
Uttar Pradesh,Barabanki,Food Poisoning,34,0,2024-04-13 00:00:00,Under Surveillance
Uttar Pradesh,Jhansi,Measles,16,0,2024-04-15 00:00:00,Under Surveillance
West Bengal,24 Paraganas North,Food Poisoning,105,0,2024-04-19 00:00:00,Under Surveillance
West Bengal,Hooghly,Cholera,25,0,2024-04-20 00:00:00,Under Surveillance
Andhra Pradesh,Eluru,Acute Diarrheal Disease,46,0,2024-02-19 00:00:00,"Cases  were  reported  from  APTWR  Boys  School,  Village Jeelugu Milli, Sub-District Jeelugu Milli, District Eluru. Cases presented with vomiting, loose stools pain abdomen and fever. 3 water samples were collected and sent to the DPHL Eluru. 2 out  of  3  water  samples  found  unfit  for  the  potable  purpose (Klebsiella spp.). District RRT investigated the outbreak. Cases treated  symptomatically.  Community  awareness  and  health
education given by peripheral team on hygiene and sanitation."
Arunachal Pradesh,Lower Subansiri,Mumps,18,0,2024-04-05 00:00:00,"Cases were reported from Village Yazali, Sub-District Yazali Circle,  District  Lower  Subansiri. Cases presented  with  fever, headache   with   swelling   of   parotid   gland.   District   RRT investigated   the   outbreak.   Cases   treated   symptomatically. Community   awareness   and    health   education    given    by
peripheral team on hygiene and sanitation."
Kerala,Kollam,Mumps,13,0,2024-04-10 00:00:00,"Cases were reported from Village Thodiyoor (CT), Sub-District Karunagappally,  District  Kollam.  Cases  presented  with  fever with throat pain. District RRT investigated the outbreak. Cases were treated symptomatically. Affected cases were of the age group of 4-8 years. Community awareness and health education
given by peripheral team on hygiene and sanitation."
Madhya Pradesh,Datia,Mumps,5,0,2024-03-30 00:00:00,"Cases were reported from Village Dangra Kuwan, Sub-District Datia,  District  Datia.  Cases  presented  with  fever,  pain  in salivary gland and muscles pain. 1 blood and swab sample were collected and sent to ICMR-NIRTH, Jabalpur. It came negative. District  RRT  investigated  the  outbreak.  Cases  were  treated symptomatically.  Age  group  of  the  affected  cases  were  2-30 years.  Community  awareness  and  health  education  given  by
peripheral team on hygiene and sanitation."
Arunachal Pradesh,East Kameng,Human Rabies,1,1,2024-01-13 00:00:00,Under Control
Gujarat,Amreli,Acute Diarrheal Disease,68,0,2024-01-18 00:00:00,Under Control
Gujarat,Morbi,Hepatitis A,22,0,2024-01-16 00:00:00,Under Surveillance
Jharkhand,Simdega,Chickenpox,23,0,2024-01-17 00:00:00,Under Surveillance
Karnataka,Chitradurga,Acute Diarrheal Disease,5,0,2024-01-14 00:00:00,Under Control
Karnataka,Shivamogga,Kyasanur Forest Disease,297,0,2024-01-18 00:00:00,Under Surveillance
Karnataka,Shivamogga,Kyasanur Forest Disease,53,0,2024-01-18 00:00:00,Under Surveillance
Karnataka,Uttar Kannad,Kyasanur Forest Disease,310,0,2024-01-18 00:00:00,Under Surveillance
Kerala,Kasaragod,Food Poisoning,141,0,2024-01-18 00:00:00,Under Control
Kerala,Kottayam,Dengue,39,0,2024-01-12 00:00:00,Under Surveillance
Kerala,Kottayam,Hepatitis A,6,0,2024-01-12 00:00:00,Under Surveillance
Madhya Pradesh,Bhopal,Mumps,18,0,2024-01-12 00:00:00,Under Surveillance
Madhya Pradesh,Burhanpur,Mumps,33,0,2024-01-18 00:00:00,Under Surveillance
Madhya Pradesh,Gwalior,Mumps,31,0,2024-01-20 00:00:00,Under Surveillance
Madhya Pradesh,Sheopur,Fever with Rash,23,0,2024-01-20 00:00:00,Under Surveillance
Madhya Pradesh,Shivpuri,Measles,18,2,2024-01-13 00:00:00,Under Surveillance
Maharashtra,Thane,Dengue,5,1,2024-01-12 00:00:00,Under Surveillance
Odisha,Balangir,Acute Diarrheal Disease,39,0,2024-01-16 00:00:00,Under Control
Odisha,Boudh,Acute Diarrheal Disease,42,0,2024-01-19 00:00:00,Under Control
Odisha,Cuttack,Acute Diarrheal Disease,7,0,2024-01-14 00:00:00,Under Control
Odisha,Ganjam,Fever with Rash,18,0,2024-01-16 00:00:00,Under Control
Odisha,Koraput,Acute Diarrheal Disease,30,0,2024-01-20 00:00:00,Under Surveillance
Odisha,Puri,Acute Diarrheal Disease,16,0,2024-01-16 00:00:00,Under Control
Puducherry,Pondicherry,Chikungunya,18,0,2024-01-19 00:00:00,Under Surveillance
Tamil Nadu,Perambalur,Mumps,9,0,2024-01-19 00:00:00,Under Control
Uttar Pradesh,Chandauli,Measles,43,0,2024-01-01 00:00:00,Under Control
Kerala,Wayanad,Acute Diarrheal Disease,18,0,2024-01-09 00:00:00,"Cases were reported from a ladies hostel, PHC Sugandhagiri, THQH    Vythiri,    Village:    Kunnathidavaka,    Sub-District: Vythiri, District: Wayanad. Cases presented with symptoms of loose stool, nausea, vomiting, and abdominal pain. Three stool samples were collected and sent to NIV-Alappuzha for further analysis,  which  were  negative  for  Noro,  Rota,  and  Entero viruses.  Well  and  water  purifier  samples  were  sent  them  to KWA  (Kerala  Water  Authority)  Kalpetta  for  analysis.  The results revealed the presence of E. coli and coliform bacteria in the well water, as well as coliform bacteria in the water from the    purifier.    District    RRT    investigated    the    outbreak.
Community   awareness   and    health   education    given    by peripheral team on hygiene and sanitation."
Madhya Pradesh,Guna,Measles,12,0,2024-01-10 00:00:00,"Cases  were  reported  from  PHC  Chachura,  Village:  Murela, Sub-District: Chachaura, District: Guna. Cases presented with symptoms of fever with rash and cough, coryza. Total 12 serum samples were sent to GMC Bhopal, out of which 1 was positive for Anti- Measles IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by
peripheral team on hygiene and sanitation."
Madhya Pradesh,Guna,Measles,12,0,2024-01-08 00:00:00,"Cases were reported from PHC Fatehgarh, Village: Panchora, Sub-District:  Bamori,  District:  Guna.  Cases  presented  with symptoms of fever with rash and cough, coryza. Total 12 serum samples were sent to GMC Bhopal, out of which 1 was positive for Anti-Measles IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by
peripheral team on hygiene and sanitation."
Maharashtra,Bhandara,Acute Diarrheal Disease,29,0,2024-01-09 00:00:00,"Cases   reported   from  Village   Asgaon,   Block   Pauni,   PHC Asgaon,   SC   Asgaon.   Cases   presented   with   symptoms   of abdominal pain, nausea, dysentery. The affected age group was 6-70  years.  Food  samples  were  sent  to  RPHL  Nagpur  for investigation.    District    RRT    investigated    the    outbreak. Community   awareness   and    health   education    given    by
peripheral health team on hygiene, and sanitation."
Andhra Pradesh,Chittoor,Acute Diarrheal Disease,9,0,2024-06-28 00:00:00,Under Control
Andhra Pradesh,Chittoor,Acute Diarrheal Disease,25,0,2024-06-24 00:00:00,Under Control
Andhra Pradesh,Nandyal,Acute Diarrheal Disease,17,0,2024-06-22 00:00:00,Under Control
Assam,Chirang,Malaria,6,0,2024-06-27 00:00:00,Under Surveillance
Assam,Karbi Anglong,Acute Encephalitic Syndrome,1,1,2024-06-28 00:00:00,Under Surveillance
Assam,Majuli,Mushroom Poisoning,1,1,2024-06-25 00:00:00,Under Control
Bihar,Purbi Champaran,Measles,9,0,2024-06-26 00:00:00,Under Surveillance
Gujarat,Anand,Cholera,60,0,2024-06-27 00:00:00,Under Control
Gujarat,Mahisagar,Food Poisoning,8,0,2024-06-29 00:00:00,Under Control
Jammu and Kashmir,Baramulla,Hepatitis A,14,0,2024-06-25 00:00:00,Under Control
Jammu and Kashmir,Kupwara,Chickenpox,26,0,2024-06-26 00:00:00,Under Surveillance
Jammu and Kashmir,Srinagar,Hepatitis A,14,0,2024-06-26 00:00:00,Under Surveillance
Jharkhand,Koderma,Malaria,6,0,2024-06-26 00:00:00,Under Control
Karnataka,Ballari,Acute Diarrheal Disease,15,0,2024-06-24 00:00:00,Under Surveillance
Karnataka,Belagavi,Cholera,10,0,2024-06-24 00:00:00,Under Control
Karnataka,Bidar,Acute Diarrheal Disease,10,0,2024-06-24 00:00:00,Under Control
Karnataka,Kolar,Cholera,30,0,2024-06-24 00:00:00,Under Control
Karnataka,Raichur,Acute Diarrheal Disease,13,0,2024-06-27 00:00:00,Under Control
Karnataka,Tumakuru,Acute Diarrheal Disease,11,0,2024-06-24 00:00:00,Under Control
Karnataka,Udupi,Leptospirosis,19,0,2024-06-29 00:00:00,Under Control
Karnataka,Vijayapura,Cholera,47,0,2024-06-18 00:00:00,Under Surveillance
Kerala,Ernakulam,Dengue,113,0,2024-06-23 00:00:00,Under Surveillance
Kerala,Idukki,Hepatitis A,11,0,2024-06-22 00:00:00,Under Surveillance
Kerala,Malappuram,Acute Gastroenteritis,9,0,2024-06-23 00:00:00,Under Surveillance
Kerala,Palakkad,Hepatitis A,6,0,2024-06-23 00:00:00,Under Surveillance
Kerala,Thiruvananth apuram,Acute Diarrheal Disease,33,0,2024-06-23 00:00:00,Under Control
Madhya Pradesh,Narsinghpur,Dengue,23,0,2024-06-24 00:00:00,Under Surveillance
Madhya Pradesh,Satna,Acute Diarrheal Disease,68,0,2024-06-27 00:00:00,Under Control
Madhya Pradesh,Sehore,Dengue,16,0,2024-06-24 00:00:00,Under Surveillance
Maharashtra,Gondia,Acute Diarrheal Disease,6,1,2024-06-27 00:00:00,Under Control
Maharashtra,Gondia,Pertussis,9,0,2024-06-24 00:00:00,Under Control
Maharashtra,Jalna,Acute Diarrheal Disease,23,0,2024-06-24 00:00:00,Under Control
Maharashtra,Kolhapur,Chikungunya,7,0,2024-06-29 00:00:00,Under Surveillance
Maharashtra,Kolhapur,Cholera,7,0,2024-06-28 00:00:00,Under Surveillance
Maharashtra,Kolhapur,Dengue,1,1,2024-06-25 00:00:00,Under Surveillance
Maharashtra,Nanded,Acute Diarrheal Disease,30,0,2024-06-27 00:00:00,Under Surveillance
Maharashtra,Pune,Zika Virus,8,0,2024-06-24 00:00:00,Under Surveillance
Maharashtra,Pune,Dengue,5,0,2024-06-19 00:00:00,Under Surveillance
Maharashtra,Pune,Chikungunya,12,0,2024-06-19 00:00:00,Under Surveillance
Maharashtra,Raigad,Dengue,2,1,2024-06-24 00:00:00,Under Surveillance
Maharashtra,Sangli,Cholera,50,0,2024-06-29 00:00:00,Under Control
Maharashtra,Satara,Dengue,7,0,2024-06-25 00:00:00,Under Control
Maharashtra,Washim,Cholera,25,0,2024-06-23 00:00:00,Under Control
Maharashtra,Yavatmal,Dengue,40,0,2024-06-29 00:00:00,Under Control
Meghalaya,East Khasi Hills,Mushroom Poisoning,5,0,2024-06-23 00:00:00,Under Control
Meghalaya,West Khasi Hills,Measles,15,0,2024-06-26 00:00:00,Under Surveillance
Nagaland,Dimapur,Animal Bite - Dog Bite,1,1,2024-06-26 00:00:00,Under Surveillance
Odisha,Nayagarh,Hepatitis A,8,0,2024-05-26 00:00:00,Under Surveillance
Odisha,Nayagarh,Acute Diarrheal Disease,31,0,2024-06-22 00:00:00,Under Control
Odisha,Puri,Acute Diarrheal Disease,12,1,2024-06-25 00:00:00,Under Control
Odisha,Puri,Fever with Rash,9,0,2024-06-24 00:00:00,Under Control
Odisha,Puri,Acute Diarrheal Disease,13,0,2024-06-23 00:00:00,Under Control
Odisha,Sonepur,Hepatitis A,10,0,2024-06-22 00:00:00,Under Control
Punjab,Ludhiana,Acute Diarrheal Disease,10,0,2024-06-25 00:00:00,Under Surveillance
Tamil Nadu,Pudukkottai,Chikungunya,20,0,2024-06-25 00:00:00,Under Control
Tamil Nadu,Thiruvarur,Acute Gastroenteritis,37,0,2024-06-27 00:00:00,Under Control
Tamil Nadu,Tiruchirappal li,Acute Diarrheal Disease,32,0,2024-06-25 00:00:00,Under Control
Tamil Nadu,Tirunelveli,Acute Diarrheal Disease,18,0,2024-06-23 00:00:00,Under Control
Tamil Nadu,Tiruvannamal ai,Acute Diarrheal Disease,29,0,2024-06-24 00:00:00,Under Control
Tamil Nadu,Tiruvannamal ai,Acute Diarrheal Disease,104,0,2024-06-20 00:00:00,Under Control
Tamil Nadu,Villupuram,Acute Diarrheal Disease,18,0,2024-06-23 00:00:00,Under Control
Telangana,Ranga Reddy,Acute Diarrheal Disease,48,0,2024-06-26 00:00:00,Under Control
Tripura,Khowai,Acute Diarrheal Disease,66,0,2024-06-22 00:00:00,Under Control
Uttar Pradesh,Kannauj,Food Poisoning,21,0,2024-06-24 00:00:00,Under Surveillance
Uttarakhand,Rudraprayag,Hepatitis A,11,0,2024-06-27 00:00:00,Under Surveillance
West Bengal,Hooghly,Food Poisoning,42,0,2024-06-25 00:00:00,Under Control
Andhra Pradesh,Kakinada,Acute Diarrheal Disease,32,0,2024-01-23 00:00:00,"Cases    were    reported    from    PHC    Vetlapalem,    Village: Vetlapalem,   Sub-District:   Samalkota,   District:   Kakinada. Cases  presented  with  diarrhea.  A  total  of  15  water  samples were  collected  and  sent  to  RPHL,  Visakhapatnam,  out  of which  8  were  positive  for  Klebsiella  and  1  was  positive  for E.coli.  District  RRT  investigated  the  outbreak.  Community awareness and health  education  given  by peripheral  team on
control measures, hygiene and sanitation."
Andhra Pradesh,Sri Sathya Sai,Acute Diarrheal Disease,15,0,2024-04-22 00:00:00,"Cases   were   reported   from   Health   Facility:   Gudibanda, Village:  Kaki,  Sub-District:  Rolla,  District:  Sri  Sathya  Sai. Cases  presented  with  loose  motions  and  vomiting.  Water  & stool samples were sent for testing, all were negative for any entero-pathogen.   District   RRT   investigated   the   outbreak. Community   awareness    and   health    education    given    by
peripheral team on control measures, hygiene and sanitation."
Maharashtra,Nashik,Dengue,5,1,2024-06-13 00:00:00,"Cases reported from Village Lakhamapur, Block Dindori, SC Lakhamapur,  PHC  Varkheda.  Cases  presented  with  fever, vomiting,  headache.  Seven  blood  samples  were  collected  & sent to District Priority Lab,  out of which 1 was positive for Dengue   IgM   by   ELISA.   District   RRT   investigated   the outbreak.  Community  awareness  and  health  education  given by  peripheral  team  on  vector  control  measures,  hygiene  and
sanitation. Death of a 79 year old male has occurred due to the illness (Dengue positive)."
Maharashtra,Pune,Typhoid,14,0,2024-06-14 00:00:00,"Cases  reported  from  Mangalwar  Peth  area,  UCHC  Kamla Nehru  Hosp.  Pune.  Cases  presented  with  nausea,  vomiting, and  abdominal  pain.  All  age  groups  were  affected.  Total  24 serum samples were collected & sent to KEM Hospital, out of which  14  were  positive  for  Typhoid  by  Widal  test.  District RRT  investigated  the  outbreak.  Community  awareness  and health   education   given   by   peripheral   team   on   control
measures, hygiene and sanitation."
Maharashtra,Raigad,Dengue,84,0,2024-06-16 00:00:00,"Cases  reported  from  Village  Jite,  Block  Pen,  SC  Jite,  PHC Jite. Cases presented with  fever. Total 5 blood samples were collected & sent to District Hospital lab Alibag, out of which 2 were positive for Dengue NS1 Ag by ELISA. District RRT investigated  the  outbreak.  Community  awareness  and  health education   given   by   peripheral   team   on   vector   control
measures, hygiene and sanitation."
Meghalaya,Eastern West Khasi Hills,Food Poisoning,99,0,2024-05-30 00:00:00,"Cases reported from Nongdom–B Village under Kynshi PHC, Mairang  block.  Cases  presented  with  vomiting,  abdominal pain,  and  loose  stools  after  attending  a  death  ceremony  on August  28,  2024.  Food  samples  were  collected  and  sent  for investigation   by   the   Food   Safety   Officer.   District   RRT investigated  the  outbreak.  Community  awareness  and  health education  given  by  peripheral  team  on  control  measures,
hygiene and sanitation."
